split,file_name,breed_label,breed_name,species_label,species_name,height,width,channels
train,english_cocker_spaniel_186.jpg,12,english_cocker_spaniel,1,Dog,500,500,3
train,leonberger_13.jpg,19,leonberger,1,Dog,500,334,3
train,Egyptian_Mau_147.jpg,11,Egyptian_Mau,0,Cat,202,249,3
train,Maine_Coon_205.jpg,20,Maine_Coon,0,Cat,500,330,3
train,Egyptian_Mau_188.jpg,11,Egyptian_Mau,0,Cat,376,502,3
train,Maine_Coon_208.jpg,20,Maine_Coon,0,Cat,334,500,3
train,yorkshire_terrier_146.jpg,36,yorkshire_terrier,1,Dog,225,300,3
train,great_pyrenees_112.jpg,15,great_pyrenees,1,Dog,375,500,3
train,scottish_terrier_166.jpg,30,scottish_terrier,1,Dog,333,500,3
train,Egyptian_Mau_178.jpg,11,Egyptian_Mau,0,Cat,375,500,3
train,pomeranian_128.jpg,24,pomeranian,1,Dog,300,204,3
train,Bombay_18.jpg,7,Bombay,0,Cat,380,254,3
train,Birman_129.jpg,6,Birman,0,Cat,375,500,3
train,Russian_Blue_152.jpg,27,Russian_Blue,0,Cat,333,500,3
train,basset_hound_132.jpg,3,basset_hound,1,Dog,500,375,3
train,Sphynx_198.jpg,33,Sphynx,0,Cat,500,333,3
train,havanese_184.jpg,16,havanese,1,Dog,419,500,3
train,yorkshire_terrier_153.jpg,36,yorkshire_terrier,1,Dog,183,300,3
train,great_pyrenees_124.jpg,15,great_pyrenees,1,Dog,500,420,3
train,wheaten_terrier_105.jpg,35,wheaten_terrier,1,Dog,333,500,3
train,german_shorthaired_110.jpg,14,german_shorthaired,1,Dog,500,363,3
train,Birman_124.jpg,6,Birman,0,Cat,333,500,3
train,Maine_Coon_132.jpg,20,Maine_Coon,0,Cat,332,500,3
train,wheaten_terrier_143.jpg,35,wheaten_terrier,1,Dog,500,375,3
train,miniature_pinscher_154.jpg,21,miniature_pinscher,1,Dog,225,300,3
train,Siamese_207.jpg,32,Siamese,0,Cat,333,500,3
train,wheaten_terrier_159.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,leonberger_152.jpg,19,leonberger,1,Dog,500,388,3
train,havanese_170.jpg,16,havanese,1,Dog,318,500,3
train,havanese_165.jpg,16,havanese,1,Dog,332,500,3
train,boxer_128.jpg,8,boxer,1,Dog,333,500,3
train,staffordshire_bull_terrier_198.jpg,34,staffordshire_bull_terrier,1,Dog,330,500,3
train,leonberger_185.jpg,19,leonberger,1,Dog,375,500,3
train,great_pyrenees_103.jpg,15,great_pyrenees,1,Dog,375,500,3
train,english_cocker_spaniel_100.jpg,12,english_cocker_spaniel,1,Dog,375,500,3
train,beagle_156.jpg,4,beagle,1,Dog,334,500,3
train,Bengal_174.jpg,5,Bengal,0,Cat,300,271,3
train,pug_111.jpg,25,pug,1,Dog,500,445,3
train,wheaten_terrier_120.jpg,35,wheaten_terrier,1,Dog,348,432,3
train,shiba_inu_129.jpg,31,shiba_inu,1,Dog,333,500,3
train,staffordshire_bull_terrier_11.jpg,34,staffordshire_bull_terrier,1,Dog,364,500,3
train,chihuahua_172.jpg,10,chihuahua,1,Dog,222,300,3
train,pomeranian_110.jpg,24,pomeranian,1,Dog,333,500,3
train,newfoundland_114.jpg,22,newfoundland,1,Dog,375,500,3
train,pug_116.jpg,25,pug,1,Dog,333,500,3
train,german_shorthaired_13.jpg,14,german_shorthaired,1,Dog,375,500,3
train,British_Shorthair_125.jpg,9,British_Shorthair,0,Cat,334,500,3
train,pug_139.jpg,25,pug,1,Dog,235,300,3
train,pug_118.jpg,25,pug,1,Dog,500,332,3
train,english_setter_171.jpg,13,english_setter,1,Dog,375,500,3
train,great_pyrenees_140.jpg,15,great_pyrenees,1,Dog,332,500,3
train,Bengal_110.jpg,5,Bengal,0,Cat,332,500,3
train,chihuahua_113.jpg,10,chihuahua,1,Dog,225,300,3
train,saint_bernard_166.jpg,28,saint_bernard,1,Dog,329,500,3
train,american_bulldog_114.jpg,1,american_bulldog,1,Dog,375,500,3
train,Sphynx_182.jpg,33,Sphynx,0,Cat,450,300,3
train,Sphynx_172.jpg,33,Sphynx,0,Cat,340,500,3
train,Siamese_122.jpg,32,Siamese,0,Cat,500,333,3
train,beagle_192.jpg,4,beagle,1,Dog,334,500,3
train,Sphynx_128.jpg,33,Sphynx,0,Cat,281,500,3
train,saint_bernard_178.jpg,28,saint_bernard,1,Dog,500,500,3
train,beagle_181.jpg,4,beagle,1,Dog,334,500,3
train,miniature_pinscher_187.jpg,21,miniature_pinscher,1,Dog,225,300,3
train,Sphynx_125.jpg,33,Sphynx,0,Cat,500,333,3
train,Siamese_104.jpg,32,Siamese,0,Cat,393,500,3
train,american_pit_bull_terrier_161.jpg,2,american_pit_bull_terrier,1,Dog,300,258,3
train,chihuahua_142.jpg,10,chihuahua,1,Dog,300,221,3
train,japanese_chin_161.jpg,17,japanese_chin,1,Dog,500,375,3
train,wheaten_terrier_102.jpg,35,wheaten_terrier,1,Dog,333,500,3
train,havanese_179.jpg,16,havanese,1,Dog,420,500,3
train,pug_122.jpg,25,pug,1,Dog,296,300,3
train,Birman_186.jpg,6,Birman,0,Cat,333,500,3
train,beagle_168.jpg,4,beagle,1,Dog,375,500,3
train,english_cocker_spaniel_127.jpg,12,english_cocker_spaniel,1,Dog,375,500,3
train,shiba_inu_103.jpg,31,shiba_inu,1,Dog,400,500,3
train,Siamese_181.jpg,32,Siamese,0,Cat,375,500,3
train,saint_bernard_124.jpg,28,saint_bernard,1,Dog,375,500,3
train,miniature_pinscher_155.jpg,21,miniature_pinscher,1,Dog,149,200,3
train,samoyed_175.jpg,29,samoyed,1,Dog,334,500,3
train,boxer_122.jpg,8,boxer,1,Dog,333,500,3
train,japanese_chin_155.jpg,17,japanese_chin,1,Dog,500,375,3
train,staffordshire_bull_terrier_180.jpg,34,staffordshire_bull_terrier,1,Dog,333,500,3
train,leonberger_158.jpg,19,leonberger,1,Dog,375,500,3
train,wheaten_terrier_177.jpg,35,wheaten_terrier,1,Dog,330,500,3
train,Egyptian_Mau_105.jpg,11,Egyptian_Mau,0,Cat,427,450,3
train,great_pyrenees_129.jpg,15,great_pyrenees,1,Dog,309,500,3
train,yorkshire_terrier_138.jpg,36,yorkshire_terrier,1,Dog,211,300,3
train,Bombay_143.jpg,7,Bombay,0,Cat,385,500,3
train,samoyed_15.jpg,29,samoyed,1,Dog,500,377,3
train,american_bulldog_158.jpg,1,american_bulldog,1,Dog,333,500,3
train,Sphynx_107.jpg,33,Sphynx,0,Cat,500,334,3
train,scottish_terrier_130.jpg,30,scottish_terrier,1,Dog,375,500,3
train,Maine_Coon_144.jpg,20,Maine_Coon,0,Cat,500,473,3
train,pomeranian_173.jpg,24,pomeranian,1,Dog,300,225,3
train,english_cocker_spaniel_147.jpg,12,english_cocker_spaniel,1,Dog,335,500,3
train,pug_181.jpg,25,pug,1,Dog,300,209,3
train,British_Shorthair_102.jpg,9,British_Shorthair,0,Cat,333,500,3
train,keeshond_159.jpg,18,keeshond,1,Dog,375,500,3
train,japanese_chin_133.jpg,17,japanese_chin,1,Dog,333,500,3
train,wheaten_terrier_124.jpg,35,wheaten_terrier,1,Dog,500,464,3
train,saint_bernard_100.jpg,28,saint_bernard,1,Dog,375,500,3
train,Sphynx_152.jpg,33,Sphynx,0,Cat,480,500,3
train,Bengal_160.jpg,5,Bengal,0,Cat,300,296,3
train,pug_102.jpg,25,pug,1,Dog,500,375,3
train,Siamese_164.jpg,32,Siamese,0,Cat,375,500,3
train,saint_bernard_122.jpg,28,saint_bernard,1,Dog,334,500,3
train,saint_bernard_114.jpg,28,saint_bernard,1,Dog,375,500,3
train,British_Shorthair_189.jpg,9,British_Shorthair,0,Cat,500,425,3
train,Ragdoll_1.jpg,26,Ragdoll,0,Cat,275,183,3
train,Siamese_103.jpg,32,Siamese,0,Cat,310,500,3
train,pug_159.jpg,25,pug,1,Dog,225,300,3
train,staffordshire_bull_terrier_110.jpg,34,staffordshire_bull_terrier,1,Dog,334,500,3
train,pug_104.jpg,25,pug,1,Dog,394,500,3
train,samoyed_114.jpg,29,samoyed,1,Dog,375,500,3
train,basset_hound_169.jpg,3,basset_hound,1,Dog,333,500,3
train,Ragdoll_129.jpg,26,Ragdoll,0,Cat,500,335,3
train,pug_188.jpg,25,pug,1,Dog,215,300,3
train,american_bulldog_121.jpg,1,american_bulldog,1,Dog,333,500,3
train,scottish_terrier_161.jpg,30,scottish_terrier,1,Dog,375,500,3
train,basset_hound_162.jpg,3,basset_hound,1,Dog,333,500,3
train,great_pyrenees_13.jpg,15,great_pyrenees,1,Dog,360,480,3
train,beagle_189.jpg,4,beagle,1,Dog,500,345,3
train,samoyed_169.jpg,29,samoyed,1,Dog,333,500,3
train,scottish_terrier_127.jpg,30,scottish_terrier,1,Dog,500,375,3
train,pomeranian_157.jpg,24,pomeranian,1,Dog,300,200,3
train,Abyssinian_124.jpg,0,Abyssinian,0,Cat,500,333,3
train,Egyptian_Mau_10.jpg,11,Egyptian_Mau,0,Cat,715,600,3
train,japanese_chin_109.jpg,17,japanese_chin,1,Dog,444,500,3
train,British_Shorthair_134.jpg,9,British_Shorthair,0,Cat,375,500,3
train,keeshond_177.jpg,18,keeshond,1,Dog,500,375,3
train,yorkshire_terrier_113.jpg,36,yorkshire_terrier,1,Dog,237,237,3
train,Abyssinian_123.jpg,0,Abyssinian,0,Cat,333,500,3
train,basset_hound_149.jpg,3,basset_hound,1,Dog,360,288,3
train,scottish_terrier_171.jpg,30,scottish_terrier,1,Dog,375,500,3
train,Birman_118.jpg,6,Birman,0,Cat,500,375,3
train,Egyptian_Mau_110.jpg,11,Egyptian_Mau,0,Cat,194,240,3
train,german_shorthaired_122.jpg,14,german_shorthaired,1,Dog,375,500,3
train,Ragdoll_177.jpg,26,Ragdoll,0,Cat,333,500,3
train,Ragdoll_121.jpg,26,Ragdoll,0,Cat,484,500,3
train,miniature_pinscher_158.jpg,21,miniature_pinscher,1,Dog,225,300,3
train,samoyed_133.jpg,29,samoyed,1,Dog,333,500,3
train,scottish_terrier_172.jpg,30,scottish_terrier,1,Dog,500,375,3
train,Ragdoll_166.jpg,26,Ragdoll,0,Cat,382,500,3
train,Ragdoll_171.jpg,26,Ragdoll,0,Cat,500,334,3
train,english_setter_169.jpg,13,english_setter,1,Dog,375,500,3
train,Sphynx_1.jpg,33,Sphynx,0,Cat,275,183,3
train,Bombay_15.jpg,7,Bombay,0,Cat,248,260,3
train,yorkshire_terrier_157.jpg,36,yorkshire_terrier,1,Dog,242,300,3
train,saint_bernard_179.jpg,28,saint_bernard,1,Dog,500,375,3
train,japanese_chin_127.jpg,17,japanese_chin,1,Dog,500,375,3
train,samoyed_102.jpg,29,samoyed,1,Dog,408,500,3
train,chihuahua_120.jpg,10,chihuahua,1,Dog,225,300,3
train,american_bulldog_16.jpg,1,american_bulldog,1,Dog,334,500,3
train,japanese_chin_122.jpg,17,japanese_chin,1,Dog,375,500,3
train,pug_16.jpg,25,pug,1,Dog,375,500,3
train,British_Shorthair_183.jpg,9,British_Shorthair,0,Cat,500,375,3
train,wheaten_terrier_113.jpg,35,wheaten_terrier,1,Dog,500,375,3
train,english_setter_150.jpg,13,english_setter,1,Dog,500,334,3
train,Persian_149.jpg,23,Persian,0,Cat,375,500,3
train,samoyed_187.jpg,29,samoyed,1,Dog,500,334,3
train,pug_167.jpg,25,pug,1,Dog,205,300,3
train,shiba_inu_173.jpg,31,shiba_inu,1,Dog,375,500,3
train,american_pit_bull_terrier_120.jpg,2,american_pit_bull_terrier,1,Dog,292,300,3
train,boxer_163.jpg,8,boxer,1,Dog,375,500,3
train,pomeranian_125.jpg,24,pomeranian,1,Dog,280,216,3
train,Birman_170.jpg,6,Birman,0,Cat,332,500,3
train,Bengal_168.jpg,5,Bengal,0,Cat,225,300,3
train,havanese_164.jpg,16,havanese,1,Dog,340,500,3
train,Bengal_105.jpg,5,Bengal,0,Cat,466,500,3
train,miniature_pinscher_166.jpg,21,miniature_pinscher,1,Dog,201,300,3
train,Egyptian_Mau_108.jpg,11,Egyptian_Mau,0,Cat,500,375,3
train,Persian_181.jpg,23,Persian,0,Cat,376,500,3
train,Sphynx_174.jpg,33,Sphynx,0,Cat,401,500,3
train,basset_hound_154.jpg,3,basset_hound,1,Dog,361,500,3
train,staffordshire_bull_terrier_165.jpg,34,staffordshire_bull_terrier,1,Dog,375,500,3
train,keeshond_149.jpg,18,keeshond,1,Dog,464,500,3
train,samoyed_131.jpg,29,samoyed,1,Dog,375,500,3
train,yorkshire_terrier_186.jpg,36,yorkshire_terrier,1,Dog,375,500,3
train,Sphynx_203.jpg,33,Sphynx,0,Cat,500,332,3
train,havanese_145.jpg,16,havanese,1,Dog,379,500,3
train,pomeranian_119.jpg,24,pomeranian,1,Dog,225,300,3
train,Sphynx_102.jpg,33,Sphynx,0,Cat,334,500,3
train,chihuahua_161.jpg,10,chihuahua,1,Dog,300,199,3
train,leonberger_189.jpg,19,leonberger,1,Dog,334,500,3
train,beagle_147.jpg,4,beagle,1,Dog,335,500,3
train,British_Shorthair_18.jpg,9,British_Shorthair,0,Cat,332,500,3
train,wheaten_terrier_183.jpg,35,wheaten_terrier,1,Dog,330,500,3
train,american_bulldog_107.jpg,1,american_bulldog,1,Dog,500,376,3
train,Siamese_185.jpg,32,Siamese,0,Cat,500,331,3
train,staffordshire_bull_terrier_185.jpg,34,staffordshire_bull_terrier,1,Dog,375,500,3
train,Russian_Blue_109.jpg,27,Russian_Blue,0,Cat,334,500,3
train,shiba_inu_11.jpg,31,shiba_inu,1,Dog,334,500,3
train,japanese_chin_169.jpg,17,japanese_chin,1,Dog,375,500,3
train,wheaten_terrier_156.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,Siamese_131.jpg,32,Siamese,0,Cat,423,500,3
train,saint_bernard_112.jpg,28,saint_bernard,1,Dog,500,332,3
train,chihuahua_184.jpg,10,chihuahua,1,Dog,300,204,3
train,Bengal_136.jpg,5,Bengal,0,Cat,200,300,3
train,wheaten_terrier_180.jpg,35,wheaten_terrier,1,Dog,330,500,3
train,Russian_Blue_187.jpg,27,Russian_Blue,0,Cat,333,500,3
train,american_bulldog_183.jpg,1,american_bulldog,1,Dog,333,500,3
train,Ragdoll_111.jpg,26,Ragdoll,0,Cat,500,332,3
train,japanese_chin_189.jpg,17,japanese_chin,1,Dog,334,500,3
train,havanese_137.jpg,16,havanese,1,Dog,333,500,3
train,english_cocker_spaniel_161.jpg,12,english_cocker_spaniel,1,Dog,500,338,3
train,shiba_inu_108.jpg,31,shiba_inu,1,Dog,500,333,3
train,american_bulldog_164.jpg,1,american_bulldog,1,Dog,375,500,3
train,Bombay_120.jpg,7,Bombay,0,Cat,134,140,3
train,Siamese_120.jpg,32,Siamese,0,Cat,500,375,3
train,scottish_terrier_154.jpg,30,scottish_terrier,1,Dog,500,429,3
train,Ragdoll_115.jpg,26,Ragdoll,0,Cat,333,500,3
train,english_setter_119.jpg,13,english_setter,1,Dog,349,500,3
train,german_shorthaired_166.jpg,14,german_shorthaired,1,Dog,333,500,3
train,Bombay_179.jpg,7,Bombay,0,Cat,500,415,3
train,samoyed_112.jpg,29,samoyed,1,Dog,366,500,3
train,Siamese_208.jpg,32,Siamese,0,Cat,333,500,3
train,boxer_103.jpg,8,boxer,1,Dog,375,500,3
train,boxer_170.jpg,8,boxer,1,Dog,500,333,3
train,Abyssinian_138.jpg,0,Abyssinian,0,Cat,333,500,3
train,english_cocker_spaniel_17.jpg,12,english_cocker_spaniel,1,Dog,500,375,3
train,pomeranian_101.jpg,24,pomeranian,1,Dog,375,500,3
train,english_cocker_spaniel_111.jpg,12,english_cocker_spaniel,1,Dog,320,426,3
train,yorkshire_terrier_140.jpg,36,yorkshire_terrier,1,Dog,187,300,3
train,newfoundland_161.jpg,22,newfoundland,1,Dog,378,500,3
train,Sphynx_122.jpg,33,Sphynx,0,Cat,500,375,3
train,american_pit_bull_terrier_133.jpg,2,american_pit_bull_terrier,1,Dog,300,230,3
train,scottish_terrier_17.jpg,30,scottish_terrier,1,Dog,333,500,3
train,leonberger_148.jpg,19,leonberger,1,Dog,333,500,3
train,Persian_153.jpg,23,Persian,0,Cat,500,375,3
train,Persian_191.jpg,23,Persian,0,Cat,333,500,3
train,pomeranian_15.jpg,24,pomeranian,1,Dog,375,500,3
train,shiba_inu_127.jpg,31,shiba_inu,1,Dog,500,332,3
train,Persian_183.jpg,23,Persian,0,Cat,437,500,3
train,Bengal_100.jpg,5,Bengal,0,Cat,333,500,3
train,Bengal_180.jpg,5,Bengal,0,Cat,238,300,3
train,British_Shorthair_157.jpg,9,British_Shorthair,0,Cat,500,375,3
train,Bengal_158.jpg,5,Bengal,0,Cat,225,300,3
train,miniature_pinscher_15.jpg,21,miniature_pinscher,1,Dog,375,500,3
train,american_bulldog_109.jpg,1,american_bulldog,1,Dog,500,335,3
train,Persian_122.jpg,23,Persian,0,Cat,480,320,3
train,great_pyrenees_186.jpg,15,great_pyrenees,1,Dog,333,500,3
train,Persian_184.jpg,23,Persian,0,Cat,375,500,3
train,staffordshire_bull_terrier_170.jpg,34,staffordshire_bull_terrier,1,Dog,375,500,3
train,american_bulldog_103.jpg,1,american_bulldog,1,Dog,500,375,3
train,Bengal_101.jpg,5,Bengal,0,Cat,455,500,3
train,japanese_chin_182.jpg,17,japanese_chin,1,Dog,375,500,3
train,Birman_154.jpg,6,Birman,0,Cat,500,375,3
train,Sphynx_108.jpg,33,Sphynx,0,Cat,334,500,3
train,Birman_175.jpg,6,Birman,0,Cat,334,500,3
train,British_Shorthair_168.jpg,9,British_Shorthair,0,Cat,500,333,3
train,american_bulldog_150.jpg,1,american_bulldog,1,Dog,334,500,3
train,Abyssinian_131.jpg,0,Abyssinian,0,Cat,320,311,3
train,Maine_Coon_169.jpg,20,Maine_Coon,0,Cat,347,500,3
train,american_pit_bull_terrier_143.jpg,2,american_pit_bull_terrier,1,Dog,300,290,3
train,Persian_111.jpg,23,Persian,0,Cat,500,375,3
train,Abyssinian_156.jpg,0,Abyssinian,0,Cat,348,500,3
train,scottish_terrier_111.jpg,30,scottish_terrier,1,Dog,376,500,3
train,wheaten_terrier_157.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,miniature_pinscher_146.jpg,21,miniature_pinscher,1,Dog,268,300,3
train,basset_hound_106.jpg,3,basset_hound,1,Dog,357,500,3
train,shiba_inu_126.jpg,31,shiba_inu,1,Dog,332,500,3
train,shiba_inu_139.jpg,31,shiba_inu,1,Dog,500,329,3
train,Bombay_104.jpg,7,Bombay,0,Cat,250,167,3
train,wheaten_terrier_140.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,yorkshire_terrier_155.jpg,36,yorkshire_terrier,1,Dog,225,300,3
train,basset_hound_111.jpg,3,basset_hound,1,Dog,332,500,3
train,Persian_160.jpg,23,Persian,0,Cat,500,375,3
train,Abyssinian_122.jpg,0,Abyssinian,0,Cat,278,300,3
train,saint_bernard_167.jpg,28,saint_bernard,1,Dog,333,500,3
train,leonberger_118.jpg,19,leonberger,1,Dog,333,500,3
train,leonberger_123.jpg,19,leonberger,1,Dog,403,500,3
train,leonberger_144.jpg,19,leonberger,1,Dog,375,500,3
train,British_Shorthair_151.jpg,9,British_Shorthair,0,Cat,375,500,3
train,Siamese_150.jpg,32,Siamese,0,Cat,333,500,3
train,staffordshire_bull_terrier_160.jpg,34,staffordshire_bull_terrier,1,Dog,333,500,3
train,Siamese_112.jpg,32,Siamese,0,Cat,375,500,3
train,staffordshire_bull_terrier_12.jpg,34,staffordshire_bull_terrier,1,Dog,500,350,3
train,wheaten_terrier_190.jpg,35,wheaten_terrier,1,Dog,330,500,3
train,Abyssinian_191.jpg,0,Abyssinian,0,Cat,224,300,3
train,american_bulldog_19.jpg,1,american_bulldog,1,Dog,333,500,3
train,chihuahua_14.jpg,10,chihuahua,1,Dog,500,492,3
train,wheaten_terrier_16.jpg,35,wheaten_terrier,1,Dog,332,500,3
train,american_pit_bull_terrier_113.jpg,2,american_pit_bull_terrier,1,Dog,300,164,3
train,chihuahua_169.jpg,10,chihuahua,1,Dog,225,300,3
train,shiba_inu_157.jpg,31,shiba_inu,1,Dog,500,333,3
train,scottish_terrier_175.jpg,30,scottish_terrier,1,Dog,375,500,3
train,Sphynx_134.jpg,33,Sphynx,0,Cat,332,500,3
train,japanese_chin_126.jpg,17,japanese_chin,1,Dog,358,500,3
train,wheaten_terrier_144.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,german_shorthaired_127.jpg,14,german_shorthaired,1,Dog,500,357,3
train,american_bulldog_148.jpg,1,american_bulldog,1,Dog,375,500,3
train,yorkshire_terrier_111.jpg,36,yorkshire_terrier,1,Dog,500,333,3
train,keeshond_163.jpg,18,keeshond,1,Dog,500,344,3
train,american_bulldog_116.jpg,1,american_bulldog,1,Dog,500,375,3
train,scottish_terrier_155.jpg,30,scottish_terrier,1,Dog,332,500,3
train,Persian_189.jpg,23,Persian,0,Cat,393,500,3
train,Abyssinian_149.jpg,0,Abyssinian,0,Cat,375,500,3
train,Siamese_139.jpg,32,Siamese,0,Cat,500,333,3
train,yorkshire_terrier_154.jpg,36,yorkshire_terrier,1,Dog,226,300,3
train,english_cocker_spaniel_151.jpg,12,english_cocker_spaniel,1,Dog,500,327,3
train,Egyptian_Mau_104.jpg,11,Egyptian_Mau,0,Cat,188,191,3
train,scottish_terrier_181.jpg,30,scottish_terrier,1,Dog,375,500,3
train,saint_bernard_160.jpg,28,saint_bernard,1,Dog,500,375,3
train,British_Shorthair_116.jpg,9,British_Shorthair,0,Cat,500,500,3
train,Egyptian_Mau_12.jpg,11,Egyptian_Mau,0,Cat,370,354,3
train,miniature_pinscher_163.jpg,21,miniature_pinscher,1,Dog,240,300,3
train,english_cocker_spaniel_18.jpg,12,english_cocker_spaniel,1,Dog,500,392,3
train,Abyssinian_160.jpg,0,Abyssinian,0,Cat,375,500,3
train,havanese_153.jpg,16,havanese,1,Dog,375,500,3
train,yorkshire_terrier_158.jpg,36,yorkshire_terrier,1,Dog,225,300,3
train,pug_145.jpg,25,pug,1,Dog,225,300,3
train,Siamese_168.jpg,32,Siamese,0,Cat,375,500,3
train,Birman_144.jpg,6,Birman,0,Cat,375,500,3
train,great_pyrenees_137.jpg,15,great_pyrenees,1,Dog,333,500,3
train,chihuahua_136.jpg,10,chihuahua,1,Dog,182,200,3
train,pug_171.jpg,25,pug,1,Dog,219,300,3
train,staffordshire_bull_terrier_194.jpg,34,staffordshire_bull_terrier,1,Dog,375,500,3
train,english_cocker_spaniel_138.jpg,12,english_cocker_spaniel,1,Dog,500,375,3
train,newfoundland_189.jpg,22,newfoundland,1,Dog,375,500,3
train,keeshond_111.jpg,18,keeshond,1,Dog,333,500,3
train,British_Shorthair_136.jpg,9,British_Shorthair,0,Cat,500,333,3
train,samoyed_153.jpg,29,samoyed,1,Dog,375,500,3
train,miniature_pinscher_160.jpg,21,miniature_pinscher,1,Dog,225,300,3
train,shiba_inu_119.jpg,31,shiba_inu,1,Dog,500,333,3
train,shiba_inu_182.jpg,31,shiba_inu,1,Dog,444,500,3
train,Russian_Blue_160.jpg,27,Russian_Blue,0,Cat,500,375,3
train,Maine_Coon_126.jpg,20,Maine_Coon,0,Cat,500,379,3
train,great_pyrenees_111.jpg,15,great_pyrenees,1,Dog,334,500,3
train,Sphynx_18.jpg,33,Sphynx,0,Cat,375,500,3
train,leonberger_112.jpg,19,leonberger,1,Dog,375,500,3
train,havanese_131.jpg,16,havanese,1,Dog,400,500,3
train,Birman_126.jpg,6,Birman,0,Cat,500,334,3
train,Siamese_111.jpg,32,Siamese,0,Cat,500,375,3
train,american_pit_bull_terrier_174.jpg,2,american_pit_bull_terrier,1,Dog,300,223,3
train,Sphynx_160.jpg,33,Sphynx,0,Cat,372,500,3
train,american_bulldog_175.jpg,1,american_bulldog,1,Dog,331,291,3
train,Persian_169.jpg,23,Persian,0,Cat,500,376,3
train,keeshond_151.jpg,18,keeshond,1,Dog,375,500,3
train,Maine_Coon_203.jpg,20,Maine_Coon,0,Cat,500,327,3
train,Bengal_130.jpg,5,Bengal,0,Cat,375,500,3
train,yorkshire_terrier_119.jpg,36,yorkshire_terrier,1,Dog,199,300,3
train,Bengal_148.jpg,5,Bengal,0,Cat,200,300,3
train,keeshond_139.jpg,18,keeshond,1,Dog,375,500,3
train,Sphynx_143.jpg,33,Sphynx,0,Cat,366,500,3
train,Maine_Coon_142.jpg,20,Maine_Coon,0,Cat,375,500,3
train,beagle_104.jpg,4,beagle,1,Dog,333,500,3
train,miniature_pinscher_186.jpg,21,miniature_pinscher,1,Dog,300,211,3
train,english_setter_137.jpg,13,english_setter,1,Dog,500,375,3
train,keeshond_165.jpg,18,keeshond,1,Dog,375,500,3
train,american_pit_bull_terrier_173.jpg,2,american_pit_bull_terrier,1,Dog,225,300,3
train,english_setter_122.jpg,13,english_setter,1,Dog,333,500,3
train,scottish_terrier_122.jpg,30,scottish_terrier,1,Dog,439,449,3
train,english_setter_108.jpg,13,english_setter,1,Dog,375,500,3
train,english_setter_182.jpg,13,english_setter,1,Dog,392,500,3
train,japanese_chin_132.jpg,17,japanese_chin,1,Dog,371,500,3
train,Abyssinian_109.jpg,0,Abyssinian,0,Cat,450,282,3
train,Ragdoll_149.jpg,26,Ragdoll,0,Cat,500,375,3
train,samoyed_176.jpg,29,samoyed,1,Dog,334,500,3
train,keeshond_164.jpg,18,keeshond,1,Dog,400,500,3
train,scottish_terrier_136.jpg,30,scottish_terrier,1,Dog,500,413,3
train,chihuahua_149.jpg,10,chihuahua,1,Dog,286,300,3
train,Siamese_204.jpg,32,Siamese,0,Cat,500,375,3
train,shiba_inu_16.jpg,31,shiba_inu,1,Dog,500,333,3
train,newfoundland_106.jpg,22,newfoundland,1,Dog,500,333,3
train,beagle_150.jpg,4,beagle,1,Dog,361,500,3
train,german_shorthaired_181.jpg,14,german_shorthaired,1,Dog,375,500,3
train,yorkshire_terrier_101.jpg,36,yorkshire_terrier,1,Dog,375,500,3
train,american_pit_bull_terrier_149.jpg,2,american_pit_bull_terrier,1,Dog,300,224,3
train,scottish_terrier_146.jpg,30,scottish_terrier,1,Dog,375,500,3
train,Ragdoll_164.jpg,26,Ragdoll,0,Cat,333,500,3
train,wheaten_terrier_152.jpg,35,wheaten_terrier,1,Dog,375,500,3
train,american_bulldog_128.jpg,1,american_bulldog,1,Dog,281,500,3
train,samoyed_185.jpg,29,samoyed,1,Dog,500,374,3
train,leonberger_12.jpg,19,leonberger,1,Dog,333,500,3
train,german_shorthaired_16.jpg,14,german_shorthaired,1,Dog,500,333,3
train,havanese_125.jpg,16,havanese,1,Dog,500,333,3
train,great_pyrenees_181.jpg,15,great_pyrenees,1,Dog,333,500,3
train,japanese_chin_114.jpg,17,japanese_chin,1,Dog,334,500,3
train,havanese_108.jpg,16,havanese,1,Dog,375,500,3
train,pomeranian_120.jpg,24,pomeranian,1,Dog,236,300,3
train,keeshond_114.jpg,18,keeshond,1,Dog,334,500,3
train,boxer_126.jpg,8,boxer,1,Dog,309,500,3
train,pug_184.jpg,25,pug,1,Dog,225,300,3
train,american_pit_bull_terrier_170.jpg,2,american_pit_bull_terrier,1,Dog,291,300,3
train,havanese_155.jpg,16,havanese,1,Dog,387,500,3
train,saint_bernard_162.jpg,28,saint_bernard,1,Dog,500,375,3
train,Siamese_140.jpg,32,Siamese,0,Cat,500,367,3
train,shiba_inu_171.jpg,31,shiba_inu,1,Dog,500,375,3
train,havanese_129.jpg,16,havanese,1,Dog,500,375,3
train,Russian_Blue_158.jpg,27,Russian_Blue,0,Cat,333,500,3
train,pomeranian_180.jpg,24,pomeranian,1,Dog,300,203,3
train,japanese_chin_163.jpg,17,japanese_chin,1,Dog,500,375,3
